"UID","ID_Base","Categoría","Modelo Principal","Modelo","Submodelo","ctx_precio","precio_num","precio_lista_num","bono_num","Precio_Texto","fuente_texto_raw","Modelo_URL","Archivo_Origen","Fecha","Timestamp","estado","Tipo_Vehiculo"
"A9C0D591CD52","mercedes-benz|sprinter|sprinter-cargo","MERCEDES BENZ","Sprinter","SPRINTER CARGO","SPRINTER CARGO","","49990000","49990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","Van/Furgón"
"A25CC9423333","mercedes-benz|sprinter|sprinter-cargo","MERCEDES BENZ","Sprinter","SPRINTER CARGO","SPRINTER CARGO","","49990000","49990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Van/Furgón"
"0F5132D14AF0","mercedes-benz|sprinter|sprinter-cargo","MERCEDES BENZ","Sprinter","SPRINTER CARGO","SPRINTER CARGO","","49990000","49990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Van/Furgón"
"5B6A3E5F1786","mercedes-benz|sprinter|sprinter-cargo","MERCEDES BENZ","Sprinter","SPRINTER CARGO","SPRINTER CARGO","","49990000","49990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Van/Furgón"
"16EBD2732100","mercedes-benz|sprinter|sprinter-cargo","MERCEDES BENZ","Sprinter","SPRINTER CARGO","SPRINTER CARGO","","49990000","49990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Van/Furgón"
"962EDF6DC65F","mercedes-benz|sprinter|sprinter-cargo","MERCEDES BENZ","Sprinter","SPRINTER CARGO","SPRINTER CARGO","","49990000","49990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Van/Furgón"
"4E790009BEEC","mercedes-benz|sprinter|sprinter-cargo","MERCEDES BENZ","Sprinter","SPRINTER CARGO","SPRINTER CARGO","","49990000","49990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Van/Furgón"
"5BEBEB44CC1C","mercedes-benz|sprinter|sprinter-cargo","MERCEDES BENZ","Sprinter","SPRINTER CARGO","SPRINTER CARGO","","49990000","49990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Van/Furgón"
"2E7F262DA1CE","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","Van/Furgón"
"0A951F4C22A6","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","Van/Furgón"
"D46196911751","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","Van/Furgón"
"6A642C50041E","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","Van/Furgón"
"A3BEFCFF140B","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","Van/Furgón"
"91AD1DE85A96","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Van/Furgón"
"4F78FBA17703","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Van/Furgón"
"18AAA8A71D24","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Van/Furgón"
"B2654A4F4260","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Van/Furgón"
"C7194FB8DF64","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Van/Furgón"
"1DB0209619F6","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Van/Furgón"
"35FDB6D5002F","mercedes-benz|sprinter|sprinter","MERCEDES BENZ","Sprinter","SPRINTER","SPRINTER","","59990000","59990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Van/Furgón"
"99134DF2F8F1","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","54990000","54990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","Van/Furgón"
"D295CACA41C3","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","54990000","54990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","Van/Furgón"
"234A478B66E2","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","54990000","54990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","Van/Furgón"
"2356BBA529E6","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","47490000","47490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","Van/Furgón"
"76B4E29C90E5","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","47490000","47490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","Van/Furgón"
"511A50F0D44B","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","47490000","47490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","Van/Furgón"
"990CC8871187","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","47490000","47490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","Van/Furgón"
"F1B0B73E1B45","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","44990000","44990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","Van/Furgón"
"CACA5671F912","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","44990000","44990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","Van/Furgón"
"BCC87FCA0841","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","44990000","44990000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","Van/Furgón"
"26FBA3ABE970","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","47490000","47490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","Van/Furgón"
"1255E0FFAC21","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","47490000","47490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","Van/Furgón"
"4709E0F1C740","mercedes-benz|vito|vito-116-at","MERCEDES BENZ","Vito","VITO 116 AT","VITO 116 AT","","47490000","47490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","Van/Furgón"
"2231439F1E21","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","16990000","17990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"9C59224D1BA5","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","16990000","17990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"21BED56D7B49","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","16990000","17990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"977871C5F584","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","16990000","17990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"F150BFE8B7A3","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","16990000","17990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"AB815974C700","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","16990000","17990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"18D010064C9C","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","16990000","17990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"AE40B2F24E9A","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","16990000","17990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"24759EBED3BB","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","15490000","17990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"A132B8FC6276","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","15490000","17990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"CED64096C74C","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","15490000","17990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"51CD81969089","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","15490000","17990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"8C5541EBADE9","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","15490000","17990000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"65C5BD268AEA","mg|one|one-cvt-com","MG","One","One CVT COM","One CVT COM","","15990000","17990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"43C0283C60C8","mg|one|one-cvt-dlx","MG","One","One CVT DLX","One CVT DLX","","17290000","19790000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"51F1F535CBD9","mg|one|one-cvt-dlx","MG","One","One CVT DLX","One CVT DLX","","17290000","19790000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"3F48CE9D01B9","mg|one|one-cvt-dlx","MG","One","One CVT DLX","One CVT DLX","","17290000","19790000","2500000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"35CA7F974C25","mg|one|one-cvt-dlx","MG","One","One CVT DLX","One CVT DLX","","18790000","19790000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"B58EDA71B2DA","mg|one|one-cvt-dlx","MG","One","One CVT DLX","One CVT DLX","","16990000","19790000","2800000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"0798B4EC67DB","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"8A9AF98A74E3","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"BEFB68C0031A","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"79ECFF3DB65B","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"BA0520CB1898","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"E135030D42D9","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"CE8EC652E4C0","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"ED132F1C8049","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"37B2087BD184","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","16490000","18490000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"F592F8A86EB3","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"F4F43BC09A53","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"F41D4593A504","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"D7B7CDB037A9","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"1A30D9895179","mg|rx5|rx5-15-dct-com","MG","Rx5","RX5 1.5 DCT COM","RX5 1.5 DCT COM","","17490000","18490000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"CA8AF92A639B","mg|rx5|rx5-15-dct-dlx","MG","Rx5","RX5 1.5 DCT DLX","RX5 1.5 DCT DLX","","18990000","19990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"488781EB6079","mg|rx5|rx5-15-dct-dlx","MG","Rx5","RX5 1.5 DCT DLX","RX5 1.5 DCT DLX","","18990000","19990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"B974238343D8","mg|rx5|rx5-15-dct-dlx","MG","Rx5","RX5 1.5 DCT DLX","RX5 1.5 DCT DLX","","18990000","19990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"B6EA0A86B22B","mg|rx5|rx5-15-dct-dlx","MG","Rx5","RX5 1.5 DCT DLX","RX5 1.5 DCT DLX","","18990000","19990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"551D8CAAC537","mg|rx5|rx5-15-dct-dlx","MG","Rx5","RX5 1.5 DCT DLX","RX5 1.5 DCT DLX","","18990000","19990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"91F811AB0DE2","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"5F45A13E331F","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"11921F8589C2","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"C7ED17959115","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"76DBD386E4D0","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"500E77FBFA0F","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"0EBC9FBE76D4","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"F57FAA40712E","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"C4236D709CF6","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","14990000","16990000","2000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"9D8F8A8CE847","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"6512B1DB46E4","mg|rx5|rx5-15-mt-comf","MG","Rx5","RX5 1.5 MT Comf","RX5 1.5 MT Comf","","15990000","16990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"49951C144E27","mg|rx9|rx9-at-com","MG","Rx9","RX9 AT COM","RX9 AT COM","","24990000","25990000","1000000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"EA98508E5F2D","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","13990000","14590000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"96DEB8A73BBB","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","13990000","14590000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"7F21790E5364","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","13990000","14590000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"8B5318EE57BB","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","13990000","14590000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"3F004DC5A8F0","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","13990000","14590000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"2A5B055E0FB7","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","13990000","14590000","600000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
"BFC31DF53E7A","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","17490000","17490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-07-01","","vigente","SUV"
"C8A5DFA57959","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","17490000","17490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-08-01","","vigente","SUV"
"282422F2C76A","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","17490000","17490000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-09-01","","vigente","SUV"
"76C1C9CABFD0","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","14790000","14790000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"5B531CCBBEAF","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","14790000","14790000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"15FAD0BD5022","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","14790000","14790000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"0C68E1C84D0B","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","14790000","14790000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"AB7DB2595AF9","mg|zs|zs-com-cvt","MG","Zs","ZS COM CVT","ZS COM CVT","","14790000","14790000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"4E13DC4EC23E","mg|zs|zs-comfort-mt","MG","Zs","ZS COMFORT MT","ZS COMFORT MT","","13890000","13890000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-10-01","","vigente","SUV"
"99A1AF62B4B6","mg|zs|zs-comfort-mt","MG","Zs","ZS COMFORT MT","ZS COMFORT MT","","13890000","13890000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-11-01","","vigente","SUV"
"B4DF18BB1E2B","mg|zs|zs-comfort-mt","MG","Zs","ZS COMFORT MT","ZS COMFORT MT","","13890000","13890000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-12-01","","vigente","SUV"
"293C9AD91D6E","mg|zs|zs-comfort-mt","MG","Zs","ZS COMFORT MT","ZS COMFORT MT","","13890000","13890000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-01-01","","vigente","SUV"
"D08F17555C6D","mg|zs|zs-comfort-mt","MG","Zs","ZS COMFORT MT","ZS COMFORT MT","","13890000","13890000","0","","","","Evolutivo_de_Precios_Chile2026.xlsx","2026-02-01","","vigente","SUV"
"6A841FFB1B17","mg|zs|zs-lux-cvt","MG","Zs","ZS LUX CVT","ZS LUX CVT","","12690000","13890000","1200000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2024-12-01","","vigente","SUV"
"26C532342CE6","mg|zs|zs-lux-cvt","MG","Zs","ZS LUX CVT","ZS LUX CVT","","11990000","13290000","1300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-02-01","","vigente","SUV"
"3FD5713EA800","mg|zs|zs-lux-cvt","MG","Zs","ZS LUX CVT","ZS LUX CVT","","11990000","13290000","1300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-03-01","","vigente","SUV"
"AEF2091EF4CB","mg|zs|zs-lux-cvt","MG","Zs","ZS LUX CVT","ZS LUX CVT","","11990000","13290000","1300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-04-01","","vigente","SUV"
"5D23B8A9FE2A","mg|zs|zs-lux-cvt","MG","Zs","ZS LUX CVT","ZS LUX CVT","","11990000","13290000","1300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-05-01","","vigente","SUV"
"55C36B4B4B9B","mg|zs|zs-lux-cvt","MG","Zs","ZS LUX CVT","ZS LUX CVT","","11990000","13290000","1300000","","","","Evolutivo_de_Precios_Chile2026.xlsx","2025-06-01","","vigente","SUV"
